Magnetic Field X [µT],Magnetic Field Y [µT],Magnetic Field Z [µT],Sample time [seg]
-95.005005,-105.718,-175.376,2025-02-16 16:31:35.770
-95.385,-105.54301,-175.41101,2025-02-16 16:31:35.776
-95.25201,-105.100006,-174.62901,2025-02-16 16:31:35.784
-94.976006,-104.337006,-175.91501,2025-02-16 16:31:35.792
-95.339005,-105.005005,-175.09702,2025-02-16 16:31:35.800
-94.424,-105.759,-174.07901,2025-02-16 16:31:35.809
-94.174,-105.32001,-175.80501,2025-02-16 16:31:35.817
-94.894005,-105.602005,-175.60501,2025-02-16 16:31:35.823
-95.048004,-106.143005,-174.667,2025-02-16 16:31:35.834
-95.554,-106.303,-175.26201,2025-02-16 16:31:35.839
-95.37601,-105.551,-176.78201,2025-02-16 16:31:35.847
-95.270004,-105.546005,-177.69101,2025-02-16 16:31:35.855
-95.299,-105.753006,-176.30801,2025-02-16 16:31:35.866
-96.366005,-105.426,-175.25201,2025-02-16 16:31:35.872
-96.214005,-105.94301,-175.326,2025-02-16 16:31:35.881
-95.005005,-105.718,-175.376,2025-02-16 16:31:35.887
-95.23501,-105.94401,-173.776,2025-02-16 16:31:35.895
-95.12701,-105.94,-174.91301,2025-02-16 16:31:35.904
-95.30801,-105.86101,-176.41602,2025-02-16 16:31:35.913
-95.047005,-106.26,-176.376,2025-02-16 16:31:35.920
-95.09901,-105.84801,-177.662,2025-02-16 16:31:35.928
-95.880005,-105.711006,-177.49101,2025-02-16 16:31:35.936
-96.715004,-106.107,-176.606,2025-02-16 16:31:35.943
-96.636,-106.425,-177.725,2025-02-16 16:31:35.951
-96.895004,-106.02701,-177.99501,2025-02-16 16:31:35.961
-97.43201,-105.216,-175.79001,2025-02-16 16:31:35.969
-96.283005,-105.633,-175.57701,2025-02-16 16:31:35.976
-95.19601,-105.630005,-175.279,2025-02-16 16:31:35.983
-95.337006,-105.006004,-175.326,2025-02-16 16:31:35.991
-95.98501,-105.717,-176.811,2025-02-16 16:31:36.003
-95.659004,-106.423004,-175.83301,2025-02-16 16:31:36.008
-95.337006,-106.067,-174.919,2025-02-16 16:31:36.016
-95.77901,-105.587006,-176.23401,2025-02-16 16:31:36.024
-95.886,-104.76201,-178.692,2025-02-16 16:31:36.032
-95.29301,-104.69701,-177.62901,2025-02-16 16:31:36.040
-95.123,-104.884,-176.12001,2025-02-16 16:31:36.048
-95.175,-105.532005,-176.99901,2025-02-16 16:31:36.057
-94.661,-105.26501,-176.296,2025-02-16 16:31:36.065
-95.105,-105.728004,-175.382,2025-02-16 16:31:36.073
-95.767006,-106.54201,-176.17601,2025-02-16 16:31:36.079
-95.86101,-105.497,-177.503,2025-02-16 16:31:36.088
-96.121,-104.983,-176.17801,2025-02-16 16:31:36.095
-96.07201,-105.27701,-172.955,2025-02-16 16:31:36.105
-94.711006,-105.56901,-173.07901,2025-02-16 16:31:36.111
-93.517006,-104.617004,-175.80501,2025-02-16 16:31:36.120
-93.99901,-105.62601,-176.46101,2025-02-16 16:31:36.128
-94.73501,-106.12501,-176.70702,2025-02-16 16:31:36.136
-95.41701,-105.033005,-178.417,2025-02-16 16:31:36.144
-95.331,-105.12701,-177.72,2025-02-16 16:31:36.152
-94.855,-105.289,-177.108,2025-02-16 16:31:36.161
-93.912,-105.83501,-177.358,2025-02-16 16:31:36.170
-94.158005,-107.22301,-174.31601,2025-02-16 16:31:36.175
-94.356,-106.06801,-173.598,2025-02-16 16:31:36.184
-94.342,-105.021,-176.29102,2025-02-16 16:31:36.191
-93.52901,-105.897,-176.3,2025-02-16 16:31:36.200
-93.73501,-105.912,-175.39801,2025-02-16 16:31:36.208
-95.366005,-105.44401,-176.90302,2025-02-16 16:31:36.216
-95.189,-105.636,-176.30801,2025-02-16 16:31:36.224
-94.41,-105.656006,-174.77,2025-02-16 16:31:36.232
-93.618004,-104.62601,-175.582,2025-02-16 16:31:36.240
-94.128006,-104.782005,-175.49101,2025-02-16 16:31:36.248
-95.411,-105.753006,-174.48502,2025-02-16 16:31:36.256
-94.76301,-105.273,-175.95901,2025-02-16 16:31:36.266
-94.552,-105.26201,-177.662,2025-02-16 16:31:36.272
-96.086006,-105.726006,-176.589,2025-02-16 16:31:36.279
-95.715004,-105.894005,-175.29701,2025-02-16 16:31:36.288
-96.399,-106.920006,-175.62201,2025-02-16 16:31:36.296
-96.504005,-105.866005,-175.34901,2025-02-16 16:31:36.305
-95.69601,-105.67901,-175.19402,2025-02-16 16:31:36.312
-96.165,-106.58301,-176.313,2025-02-16 16:31:36.321
-96.714005,-105.992004,-175.24,2025-02-16 16:31:36.328
-96.759,-105.355,-174.71,2025-02-16 16:31:36.336
-96.26501,-104.357,-175.882,2025-02-16 16:31:36.344
-96.676,-104.50201,-175.55602,2025-02-16 16:31:36.351
-97.91701,-105.046005,-175.031,2025-02-16 16:31:36.360
-98.746,-104.50201,-176.947,2025-02-16 16:31:36.368
-97.840004,-105.479004,-177.516,2025-02-16 16:31:36.375
-97.770004,-105.79001,-177.264,2025-02-16 16:31:36.384
-98.201004,-103.914,-176.49,2025-02-16 16:31:36.392
-98.34701,-104.34701,-175.44402,2025-02-16 16:31:36.401
-98.312004,-105.090004,-175.74,2025-02-16 16:31:36.409
-97.256004,-104.34701,-175.60301,2025-02-16 16:31:36.416
-97.856,-105.466,-175.11601,2025-02-16 16:31:36.424
-98.298004,-104.871,-174.95201,2025-02-16 16:31:36.432
-97.62501,-103.006004,-176.393,2025-02-16 16:31:36.441
-97.913,-104.105,-177.604,2025-02-16 16:31:36.448
-98.41,-105.217,-177.56801,2025-02-16 16:31:36.456
-98.259,-104.55801,-176.56902,2025-02-16 16:31:36.464
-98.26401,-103.493004,-176.17601,2025-02-16 16:31:36.472
-98.52701,-103.092,-175.988,2025-02-16 16:31:36.480
-98.873,-103.545006,-174.84001,2025-02-16 16:31:36.487
-99.092,-104.839005,-174.31801,2025-02-16 16:31:36.496
-99.352005,-104.55601,-175.953,2025-02-16 16:31:36.504
-99.29101,-104.03001,-177.811,2025-02-16 16:31:36.511
-99.505005,-104.15301,-177.13101,2025-02-16 16:31:36.519
-99.758,-103.645004,-176.949,2025-02-16 16:31:36.528
-99.636,-103.423004,-177.412,2025-02-16 16:31:36.536
-99.532005,-103.301,-176.498,2025-02-16 16:31:36.543
-99.512,-104.26301,-177.58202,2025-02-16 16:31:36.551
-99.68001,-105.023,-177.43301,2025-02-16 16:31:36.560
-99.54101,-104.469,-176.085,2025-02-16 16:31:36.568
-98.504005,-104.05701,-177.53001,2025-02-16 16:31:36.576
-98.94401,-104.63901,-178.667,2025-02-16 16:31:36.585
-100.23801,-104.65501,-177.83401,2025-02-16 16:31:36.592
-99.13801,-103.48801,-178.634,2025-02-16 16:31:36.601
-98.41801,-104.26601,-178.31201,2025-02-16 16:31:36.607
-99.117004,-104.219,-176.873,2025-02-16 16:31:36.615
-99.422005,-103.3,-178.09201,2025-02-16 16:31:36.625
-99.04101,-103.476006,-178.171,2025-02-16 16:31:36.631
-98.72301,-104.29001,-177.41602,2025-02-16 16:31:36.641
-99.203,-105.301,-178.41501,2025-02-16 16:31:36.648
-99.086006,-105.075005,-178.192,2025-02-16 16:31:36.655
-98.86301,-104.728004,-177.28401,2025-02-16 16:31:36.664
-99.609,-104.275,-178.04501,2025-02-16 16:31:36.672
-98.921005,-104.312004,-177.77,2025-02-16 16:31:36.679
-98.54101,-104.48701,-177.73502,2025-02-16 16:31:36.688
-99.372,-103.825005,-177.828,2025-02-16 16:31:36.696
-100.025,-103.356,-177.44101,2025-02-16 16:31:36.704
-99.86301,-103.76601,-177.634,2025-02-16 16:31:36.711
-98.838005,-104.40301,-176.73001,2025-02-16 16:31:36.720
-98.62401,-104.28001,-177.41,2025-02-16 16:31:36.729
-98.37501,-103.725006,-177.542,2025-02-16 16:31:36.735
-97.866005,-103.56801,-177.51901,2025-02-16 16:31:36.744
-98.309006,-104.148,-178.19801,2025-02-16 16:31:36.751
-97.79401,-105.05601,-178.56801,2025-02-16 16:31:36.759
-96.79201,-104.961006,-179.08202,2025-02-16 16:31:36.770
-97.824005,-105.37701,-178.436,2025-02-16 16:31:36.776
-98.106,-105.076004,-176.757,2025-02-16 16:31:36.784
-97.270004,-104.450005,-174.91101,2025-02-16 16:31:36.792
-97.177,-104.55,-175.35701,2025-02-16 16:31:36.800
-97.383,-104.796005,-177.414,2025-02-16 16:31:36.808
-97.82001,-105.26601,-177.64201,2025-02-16 16:31:36.816
-97.218,-105.093,-176.47,2025-02-16 16:31:36.824
-95.850006,-104.100006,-175.29901,2025-02-16 16:31:36.833
-96.802,-104.72101,-174.636,2025-02-16 16:31:36.840
-98.09601,-104.853004,-175.283,2025-02-16 16:31:36.847
-97.631004,-105.23601,-175.91602,2025-02-16 16:31:36.856
-97.44301,-106.49801,-176.62901,2025-02-16 16:31:36.867
-96.915,-106.242004,-177.983,2025-02-16 16:31:36.872
-96.495,-105.98801,-178.08601,2025-02-16 16:31:36.879
-97.009,-105.081,-177.94402,2025-02-16 16:31:36.888
-96.576004,-104.608,-177.145,2025-02-16 16:31:36.896
-95.72,-104.94401,-176.384,2025-02-16 16:31:36.904
-95.615005,-105.99901,-176.656,2025-02-16 16:31:36.912
-95.951004,-105.284004,-176.035,2025-02-16 16:31:36.921
-96.798004,-104.72401,-175.20801,2025-02-16 16:31:36.928
-96.829,-105.16,-176.32701,2025-02-16 16:31:36.936
-97.079,-104.770004,-178.08202,2025-02-16 16:31:36.944
-97.106,-105.093,-178.29301,2025-02-16 16:31:36.952
-96.80501,-105.065,-178.50401,2025-02-16 16:31:36.960
-97.775,-104.842,-178.58,2025-02-16 16:31:36.970
-96.70701,-105.053,-178.27,2025-02-16 16:31:36.975
-96.248,-105.316,-176.509,2025-02-16 16:31:36.984
-96.636,-105.25001,-176.76701,2025-02-16 16:31:36.991
-95.908005,-104.97401,-178.22401,2025-02-16 16:31:37.001
-95.734,-105.27901,-178.65201,2025-02-16 16:31:37.008
-95.73601,-105.27801,-178.423,2025-02-16 16:31:37.016
-96.253006,-105.312004,-175.70901,2025-02-16 16:31:37.024
-96.413,-104.90401,-175.973,2025-02-16 16:31:37.033
-95.797005,-104.743004,-176.97202,2025-02-16 16:31:37.040
-95.327,-105.01501,-176.92601,2025-02-16 16:31:37.048
-95.643005,-104.202,-177.91,2025-02-16 16:31:37.056
-95.76501,-104.424,-177.447,2025-02-16 16:31:37.064
-95.23701,-104.052,-177.32101,2025-02-16 16:31:37.073
-96.018005,-104.975006,-176.62901,2025-02-16 16:31:37.080
-96.61301,-105.983,-175.34901,2025-02-16 16:31:37.089
-95.825005,-104.950005,-175.589,2025-02-16 16:31:37.095
-94.76,-104.215004,-176.824,2025-02-16 16:31:37.104
-94.757,-104.217,-177.281,2025-02-16 16:31:37.111
-95.354004,-105.338005,-177.13701,2025-02-16 16:31:37.120
-95.342,-106.29401,-177.07901,2025-02-16 16:31:37.127
-94.955,-106.47401,-178.072,2025-02-16 16:31:37.136
-94.44701,-106.316,-177.82101,2025-02-16 16:31:37.143
-94.566,-106.426,-176.449,2025-02-16 16:31:37.152
-94.925,-106.038,-176.72401,2025-02-16 16:31:37.161
-94.81901,-105.91701,-176.15302,2025-02-16 16:31:37.168
-93.629005,-105.79201,-174.94101,2025-02-16 16:31:37.176
-93.225006,-105.757,-175.60301,2025-02-16 16:31:37.183
-93.532005,-106.01,-177.32301,2025-02-16 16:31:37.191
-93.02801,-104.789,-177.02101,2025-02-16 16:31:37.203
-94.076004,-105.30801,-175.45601,2025-02-16 16:31:37.208
-94.343,-107.13901,-175.02,2025-02-16 16:31:37.215
-92.804,-106.564,-175.29901,2025-02-16 16:31:37.224
-92.466,-105.045006,-175.826,2025-02-16 16:31:37.234
-92.521,-105.691,-176.248,2025-02-16 16:31:37.252
-93.796005,-106.66901,-176.50002,2025-02-16 16:31:37.252
-93.776,-106.455,-176.511,2025-02-16 16:31:37.256
-92.18301,-106.29301,-175.733,2025-02-16 16:31:37.264
-92.51601,-106.64001,-175.04701,2025-02-16 16:31:37.271
-92.476006,-107.272,-174.77802,2025-02-16 16:31:37.279
-91.561005,-107.081,-175.64601,2025-02-16 16:31:37.289
-91.05,-105.867004,-176.48701,2025-02-16 16:31:37.296
-90.859,-105.840004,-175.218,2025-02-16 16:31:37.304
-91.578,-106.23801,-176.498,2025-02-16 16:31:37.312
-92.079,-106.40101,-177.77802,2025-02-16 16:31:37.320
-92.318,-107.795006,-175.766,2025-02-16 16:31:37.327
-93.165,-108.17901,-172.93701,2025-02-16 16:31:37.336
-93.454,-105.983,-174.117,2025-02-16 16:31:37.344
-92.587006,-105.384,-177.072,2025-02-16 16:31:37.352
-92.135,-106.93101,-176.606,2025-02-16 16:31:37.360
-93.13801,-107.02701,-176.093,2025-02-16 16:31:37.368
-94.14101,-107.122,-175.46501,2025-02-16 16:31:37.376
-94.11101,-106.801,-175.59702,2025-02-16 16:31:37.383
-93.299,-105.55701,-176.535,2025-02-16 16:31:37.392
-93.62,-105.799,-176.19801,2025-02-16 16:31:37.401
-93.478004,-106.30801,-174.78601,2025-02-16 16:31:37.407
-93.451004,-105.98501,-174.57501,2025-02-16 16:31:37.416
-94.98501,-105.38901,-174.022,2025-02-16 16:31:37.424
-95.97101,-105.383,-174.54301,2025-02-16 16:31:37.432
-95.565,-106.409004,-175.02701,2025-02-16 16:31:37.440
-95.34601,-106.174,-174.91301,2025-02-16 16:31:37.448
-96.11101,-105.936005,-175.77701,2025-02-16 16:31:37.456
-96.206,-105.950005,-176.468,2025-02-16 16:31:37.464
-95.397,-105.649,-175.06201,2025-02-16 16:31:37.471
-95.523,-104.80701,-174.54901,2025-02-16 16:31:37.479
-96.483,-104.593,-176.11002,2025-02-16 16:31:37.488
-96.369,-105.424,-174.79501,2025-02-16 16:31:37.497
-96.770004,-105.462006,-174.59001,2025-02-16 16:31:37.504
-97.604004,-104.913,-175.705,2025-02-16 16:31:37.514
-97.44601,-104.259,-175.62001,2025-02-16 16:31:37.519
-97.324005,-104.038,-176.08301,2025-02-16 16:31:37.527
-97.647,-104.394005,-176.99701,2025-02-16 16:31:37.537
-97.72401,-105.13701,-175.585,2025-02-16 16:31:37.544
-98.575005,-104.689,-175.438,2025-02-16 16:31:37.552
-98.62401,-104.28001,-177.29501,2025-02-16 16:31:37.560
-98.43201,-104.254005,-176.141,2025-02-16 16:31:37.568
-98.841,-103.225006,-175.31401,2025-02-16 16:31:37.575
-97.589005,-102.575005,-175.96,2025-02-16 16:31:37.584
-97.538,-103.101006,-175.925,2025-02-16 16:31:37.592
-98.58201,-103.73801,-176.41,2025-02-16 16:31:37.601
-98.453,-103.522,-177.90201,2025-02-16 16:31:37.608
-98.078,-103.80801,-178.54701,2025-02-16 16:31:37.615
-98.935005,-104.41501,-177.078,2025-02-16 16:31:37.623
-99.698006,-105.12301,-176.17001,2025-02-16 16:31:37.632
-99.177,-105.921005,-176.08801,2025-02-16 16:31:37.640
-99.01301,-105.273,-177.03201,2025-02-16 16:31:37.647
-99.215004,-104.23,-177.108,2025-02-16 16:31:37.656
-98.785,-103.87,-177.33,2025-02-16 16:31:37.663
-98.89001,-103.991005,-178.016,2025-02-16 16:31:37.671
-100.06901,-102.836006,-178.619,2025-02-16 16:31:37.679
-100.942,-102.600006,-178.231,2025-02-16 16:31:37.689
-100.53001,-102.456,-178.671,2025-02-16 16:31:37.696
-99.77901,-101.853004,-179.117,2025-02-16 16:31:37.704
-99.067,-103.684006,-177.13101,2025-02-16 16:31:37.711
-98.526,-104.268005,-177.061,2025-02-16 16:31:37.720
-98.94601,-103.461006,-177.365,2025-02-16 16:31:37.728
-99.672005,-102.67901,-176.77301,2025-02-16 16:31:37.736
-99.629005,-102.254005,-177.48201,2025-02-16 16:31:37.744
-99.592,-102.998,-178.121,2025-02-16 16:31:37.752
-99.729004,-103.438,-178.33202,2025-02-16 16:31:37.761
-100.32001,-103.38901,-178.14401,2025-02-16 16:31:37.769
-101.27901,-104.005005,-176.453,2025-02-16 16:31:37.776
-100.859,-104.812004,-176.14801,2025-02-16 16:31:37.784
-100.257,-103.69401,-176.97801,2025-02-16 16:31:37.792
-99.828,-102.273,-177.49301,2025-02-16 16:31:37.800
-100.578,-102.992004,-178.64201,2025-02-16 16:31:37.808
-100.926,-103.55801,-178.63,2025-02-16 16:31:37.815
-100.68001,-102.885,-176.82501,2025-02-16 16:31:37.824
-101.046005,-103.66601,-177.03001,2025-02-16 16:31:37.832
-101.060005,-104.94601,-177.41101,2025-02-16 16:31:37.840
-100.04101,-103.45801,-176.52101,2025-02-16 16:31:37.847
-100.504005,-103.192,-177.71,2025-02-16 16:31:37.856
-101.469,-104.033005,-177.95001,2025-02-16 16:31:37.864
-100.776,-102.898,-177.516,2025-02-16 16:31:37.872
-100.59901,-102.146,-178.923,2025-02-16 16:31:37.880
-101.589005,-102.136,-178.75801,2025-02-16 16:31:37.889
-101.739006,-102.566,-177.14001,2025-02-16 16:31:37.896
-101.34701,-103.69501,-176.81902,2025-02-16 16:31:37.904
-101.253006,-103.796005,-177.49301,2025-02-16 16:31:37.912
-101.809006,-103.43001,-178.23701,2025-02-16 16:31:37.920
-103.020004,-103.65301,-177.843,2025-02-16 16:31:37.928
-102.145004,-103.66,-175.61401,2025-02-16 16:31:37.936
-100.829,-103.43101,-176.80101,2025-02-16 16:31:37.943
-99.937004,-103.567,-178.68001,2025-02-16 16:31:37.951
-99.825005,-103.452,-179.02301,2025-02-16 16:31:37.960
-100.393005,-103.191,-179.30402,2025-02-16 16:31:37.969
-100.33501,-103.492004,-177.45201,2025-02-16 16:31:37.977
-100.644005,-103.629005,-177.464,2025-02-16 16:31:37.984
-100.925,-103.559006,-178.858,2025-02-16 16:31:37.991
-100.591,-103.212006,-179.65901,2025-02-16 16:31:38.001
-100.29001,-102.008,-178.79701,2025-02-16 16:31:38.008
-99.94301,-102.50101,-178.173,2025-02-16 16:31:38.016
-100.630005,-103.52601,-178.15501,2025-02-16 16:31:38.023
-100.62601,-103.414,-177.24701,2025-02-16 16:31:38.031
-100.823006,-103.436005,-177.716,2025-02-16 16:31:38.041
-101.494,-103.18201,-177.54501,2025-02-16 16:31:38.047
-101.12701,-102.40101,-177.45401,2025-02-16 16:31:38.055
-100.979004,-101.855,-177.47801,2025-02-16 16:31:38.064
-100.93301,-102.37701,-176.643,2025-02-16 16:31:38.073
-100.77701,-102.897,-177.28801,2025-02-16 16:31:38.079
-101.11001,-103.36101,-178.19601,2025-02-16 16:31:38.088
-101.563,-103.93101,-177.276,2025-02-16 16:31:38.096
-101.518005,-104.453,-176.326,2025-02-16 16:31:38.103
-100.52901,-103.40101,-176.78401,2025-02-16 16:31:38.111
-100.017006,-102.187004,-177.73901,2025-02-16 16:31:38.120
-100.384,-101.907005,-178.23701,2025-02-16 16:31:38.128
-100.533005,-102.453,-178.09901,2025-02-16 16:31:38.136
-100.323006,-103.38701,-177.80101,2025-02-16 16:31:38.144
-100.524,-103.29001,-176.104,2025-02-16 16:31:38.151
-101.18301,-102.93201,-176.397,2025-02-16 16:31:38.161
-101.59901,-103.303,-178.231,2025-02-16 16:31:38.169
-102.31901,-103.58501,-178.031,2025-02-16 16:31:38.176
-101.727005,-103.520004,-176.854,2025-02-16 16:31:38.184
-101.52901,-103.49901,-176.613,2025-02-16 16:31:38.191
-100.101006,-103.04001,-176.77802,2025-02-16 16:31:38.200
-99.954,-102.493004,-176.57301,2025-02-16 16:31:38.207
-101.326004,-103.367004,-175.69301,2025-02-16 16:31:38.216
-100.726006,-103.423004,-177.253,2025-02-16 16:31:38.224
-101.366005,-102.965004,-178.92201,2025-02-16 16:31:38.233
-101.356,-103.91801,-178.40701,2025-02-16 16:31:38.240
-100.852005,-103.872,-179.06401,2025-02-16 16:31:38.247
-100.316,-104.453,-178.30801,2025-02-16 16:31:38.256
-100.039,-104.635,-177.822,2025-02-16 16:31:38.265
-101.344,-103.69701,-177.276,2025-02-16 16:31:38.272
-101.397,-103.170006,-177.08202,2025-02-16 16:31:38.280
-101.254005,-102.73501,-177.785,2025-02-16 16:31:38.287
-99.855,-102.59801,-177.93301,2025-02-16 16:31:38.295
-99.422005,-103.3,-178.09201,2025-02-16 16:31:38.304
-100.615005,-103.422005,-178.84702,2025-02-16 16:31:38.312
-100.897,-103.23601,-178.647,2025-02-16 16:31:38.320
-101.060005,-102.826004,-178.45401,2025-02-16 16:31:38.328
-101.30801,-102.32201,-178.95702,2025-02-16 16:31:38.335
-101.352005,-102.86201,-179.61401,2025-02-16 16:31:38.343
-101.01401,-103.34701,-177.505,2025-02-16 16:31:38.352
-101.587006,-102.967,-175.62001,2025-02-16 16:31:38.360
-101.589005,-102.020004,-177.27802,2025-02-16 16:31:38.368
-101.02701,-102.392006,-177.563,2025-02-16 16:31:38.377
-100.551,-103.729004,-177.79501,2025-02-16 16:31:38.384
-100.51301,-103.414,-179.184,2025-02-16 16:31:38.391
-100.359,-102.758,-178.64201,2025-02-16 16:31:38.400
-100.537,-102.450005,-177.52802,2025-02-16 16:31:38.408
-100.358,-101.58301,-177.798,2025-02-16 16:31:38.416
-100.54101,-102.562004,-178.436,2025-02-16 16:31:38.425
-100.814,-103.44401,-179.087,2025-02-16 16:31:38.432
-100.87,-103.02801,-179.802,2025-02-16 16:31:38.439
-100.614006,-103.424,-179.07501,2025-02-16 16:31:38.448
-100.32201,-103.38801,-177.91501,2025-02-16 16:31:38.456
-100.69501,-103.103004,-177.49901,2025-02-16 16:31:38.463
-100.651,-103.739006,-177.91501,2025-02-16 16:31:38.472
-100.295006,-104.240005,-178.548,2025-02-16 16:31:38.479
-100.51,-104.36201,-177.75401,2025-02-16 16:31:38.487
-99.951004,-104.845,-178.83301,2025-02-16 16:31:38.496
-99.517006,-104.37401,-178.26201,2025-02-16 16:31:38.504
-99.767006,-102.69301,-177.57901,2025-02-16 16:31:38.512
-99.41601,-103.19,-177.526,2025-02-16 16:31:38.520
-100.037,-103.576004,-178.572,2025-02-16 16:31:38.528
-100.295006,-103.18001,-179.07,2025-02-16 16:31:38.535
-100.548004,-104.676,-176.365,2025-02-16 16:31:38.545
-100.50001,-105.199005,-175.759,2025-02-16 16:31:38.552
-98.678,-103.75101,-176.988,2025-02-16 16:31:38.560
-98.062004,-103.475006,-176.507,2025-02-16 16:31:38.568
-99.642006,-104.478004,-175.97601,2025-02-16 16:31:38.576
-100.47401,-104.991005,-176.79901,2025-02-16 16:31:38.583
-100.394005,-104.135,-177.30301,2025-02-16 16:31:38.592
-99.95801,-103.66501,-176.96,2025-02-16 16:31:38.602
-99.798004,-104.073006,-176.697,2025-02-16 16:31:38.608
-99.16,-104.644005,-176.164,2025-02-16 16:31:38.616
-97.504005,-104.90301,-175.699,2025-02-16 16:31:38.624
-96.979004,-104.645004,-176.59601,2025-02-16 16:31:38.632
-97.165,-104.44501,-175.705,2025-02-16 16:31:38.640
-97.420006,-103.82001,-173.815,2025-02-16 16:31:38.649
-97.398,-104.66801,-173.64801,2025-02-16 16:31:38.656
-97.421005,-104.994,-174.54501,2025-02-16 16:31:38.664
-96.177,-105.398,-173.641,2025-02-16 16:31:38.677
-96.12,-105.813,-172.92601,2025-02-16 16:31:38.682
-97.414,-105.00001,-175.574,2025-02-16 16:31:38.689
-96.61201,-103.864006,-176.50601,2025-02-16 16:31:38.699
-96.73801,-103.967,-173.99101,2025-02-16 16:31:38.704
-96.797005,-104.61001,-173.95601,2025-02-16 16:31:38.712
-96.716,-103.87,-175.94,2025-02-16 16:31:38.720
-96.213005,-102.649,-175.524,2025-02-16 16:31:38.727
-96.158005,-104.007,-172.57901,2025-02-16 16:31:38.735
-97.481,-105.521,-172.802,2025-02-16 16:31:38.744
-97.165,-104.33,-174.34001,2025-02-16 16:31:38.752
-96.856,-104.192,-174.214,2025-02-16 16:31:38.761
-97.326004,-104.981,-173.854,2025-02-16 16:31:38.769
-97.27901,-105.619,-174.613,2025-02-16 16:31:38.776
-97.04201,-105.284004,-175.876,2025-02-16 16:31:38.783
-96.068,-104.33501,-175.52701,2025-02-16 16:31:38.792
-95.54,-103.964005,-175.40201,2025-02-16 16:31:38.801
-95.43001,-103.84701,-175.516,2025-02-16 16:31:38.808
-94.86301,-104.107,-175.007,2025-02-16 16:31:38.815
-96.01301,-105.809006,-173.94801,2025-02-16 16:31:38.823
-97.55501,-106.497,-174.692,2025-02-16 16:31:38.833
-97.15401,-105.399,-175.419,2025-02-16 16:31:38.841
-95.132,-104.87601,-174.74901,2025-02-16 16:31:38.847
-95.743004,-106.101006,-173.914,2025-02-16 16:31:38.856
-97.28001,-106.678,-173.977,2025-02-16 16:31:38.863
-96.12,-105.928,-174.406,2025-02-16 16:31:38.872
-95.424,-105.741005,-172.42801,2025-02-16 16:31:38.881
-95.22101,-105.72401,-172.87401,2025-02-16 16:31:38.888
