Y acceleration m/s^2,-X acceleration m/s^2,Z acceleration m/s^2 Z,Sample time [seg]
8.312668,-1.0055647,4.462792,2025-02-16 16:30:36.655
8.101978,-0.6991069,5.6215854,2025-02-16 16:30:36.659
8.1402855,-0.30645782,6.244078,2025-02-16 16:30:36.663
8.178593,-0.08619126,5.401319,2025-02-16 16:30:36.667
8.494628,-0.047884032,4.8267107,2025-02-16 16:30:36.671
9.232041,-0.009576807,4.673482,2025-02-16 16:30:36.675
9.672575,0.20111294,3.6966474,2025-02-16 16:30:36.682
10.084377,0.41180268,2.9113493,2025-02-16 16:30:36.683
10.1226845,0.2681506,2.6144683,2025-02-16 16:30:36.688
9.77792,0.0,2.078167,2025-02-16 16:30:36.691
9.557653,0.2681506,2.920926,2025-02-16 16:30:36.696
9.500193,0.842759,5.00867,2025-02-16 16:30:36.699
9.011775,1.2737153,5.2002063,2025-02-16 16:30:36.704
8.848969,1.4748282,6.2632318,2025-02-16 16:30:36.707
8.8777,1.532289,6.349423,2025-02-16 16:30:36.711
8.772355,2.030283,4.721366,2025-02-16 16:30:36.714
9.11712,2.719813,3.9552212,2025-02-16 16:30:36.719
9.394848,3.217807,3.8402996,2025-02-16 16:30:36.723
9.232041,3.122039,3.371036,2025-02-16 16:30:36.728
8.561666,2.4516625,3.715801,2025-02-16 16:30:36.730
8.264784,1.9057846,4.9320555,2025-02-16 16:30:36.735
8.130709,1.1300632,5.4683566,2025-02-16 16:30:36.739
7.728483,0.4213795,4.5298295,2025-02-16 16:30:36.744
8.00621,0.30645782,4.050989,2025-02-16 16:30:36.748
8.762778,0.8331822,4.76925,2025-02-16 16:30:36.751
9.165004,1.5610195,3.3518825,2025-02-16 16:30:36.755
9.653421,1.7812861,3.41892,2025-02-16 16:30:36.759
9.749189,1.5131354,3.6487634,2025-02-16 16:30:36.762
9.404425,1.1971009,3.323152,2025-02-16 16:30:36.767
9.059659,1.043872,3.5338416,2025-02-16 16:30:36.770
9.337387,1.3120226,5.506664,2025-02-16 16:30:36.776
8.542512,1.091756,4.912902,2025-02-16 16:30:36.779
8.408437,0.90021986,4.8841715,2025-02-16 16:30:36.784
8.935161,0.92895025,5.9759274,2025-02-16 16:30:36.787
9.040505,1.2258313,4.999093,2025-02-16 16:30:36.791
9.576807,1.934515,4.414908,2025-02-16 16:30:36.795
10.170568,2.4708161,3.916914,2025-02-16 16:30:36.799
9.9790325,2.1643584,2.5474305,2025-02-16 16:30:36.803
9.615114,1.541866,2.8921957,2025-02-16 16:30:36.807
9.461885,1.1204864,4.098873,2025-02-16 16:30:36.810
8.829816,1.1109096,3.4859576,2025-02-16 16:30:36.816
8.408437,1.5993267,2.9975405,2025-02-16 16:30:36.819
8.590396,1.9153614,4.1371803,2025-02-16 16:30:36.824
8.207323,1.0821792,4.759673,2025-02-16 16:30:36.827
8.1881695,0.48841715,5.1810527,2025-02-16 16:30:36.832
8.322245,0.23942018,5.2480903,2025-02-16 16:30:36.835
8.437167,0.06703765,5.1906295,2025-02-16 16:30:36.839
8.7053175,-0.076614454,5.631162,2025-02-16 16:30:36.844
9.097966,-0.22026655,5.746084,2025-02-16 16:30:36.847
9.3661175,-0.62249243,4.817134,2025-02-16 16:30:36.850
9.414001,-1.091756,3.8881836,2025-02-16 16:30:36.855
9.749189,-1.5801731,4.807557,2025-02-16 16:30:36.859
9.701305,-1.9728222,4.510676,2025-02-16 16:30:36.865
9.481039,-1.8770541,3.6104562,2025-02-16 16:30:36.867
9.662998,-1.0534488,3.7541082,2025-02-16 16:30:36.871
9.442732,0.16280572,4.0701427,2025-02-16 16:30:36.875
9.14585,1.043872,4.663905,2025-02-16 16:30:36.879
8.781932,1.4173675,4.9224787,2025-02-16 16:30:36.883
8.082825,1.5035586,4.759673,2025-02-16 16:30:36.887
8.111555,1.3982137,6.0238113,2025-02-16 16:30:36.891
8.082825,1.4077905,6.301539,2025-02-16 16:30:36.895
7.9008656,1.1109096,5.267244,2025-02-16 16:30:36.899
8.810662,0.80445176,6.7803793,2025-02-16 16:30:36.903
9.14585,0.22984336,6.0716953,2025-02-16 16:30:36.906
9.682152,-0.37349546,4.9416323,2025-02-16 16:30:36.920
10.295067,-0.6895301,3.7828386,2025-02-16 16:30:36.922
10.43872,-0.7182605,2.1452048,2025-02-16 16:30:36.922
10.773908,-0.37349546,2.930503,2025-02-16 16:30:36.922
10.342952,-0.20111294,3.3806129,2025-02-16 16:30:36.935
9.394848,-0.35434186,3.3423057,2025-02-16 16:30:36.935
8.781932,-0.7086837,4.462792,2025-02-16 16:30:36.936
8.283937,-0.7757214,4.5777135,2025-02-16 16:30:36.940
7.9104424,-0.25857377,3.8594532,2025-02-16 16:30:36.943
8.7053175,0.7469909,4.4340615,2025-02-16 16:30:36.947
9.050082,0.92895025,3.265691,2025-02-16 16:30:36.951
9.5385,0.6991069,2.4229321,2025-02-16 16:30:36.954
10.611102,0.58418524,3.1316159,2025-02-16 16:30:36.960
11.271901,0.47884035,3.2848446,2025-02-16 16:30:36.963
11.204864,0.46926352,2.2601264,2025-02-16 16:30:36.968
11.329363,0.6895301,3.9073372,2025-02-16 16:30:36.971
10.869676,0.6799533,5.0661306,2025-02-16 16:30:36.976
9.730036,0.06703765,4.673482,2025-02-16 16:30:36.979
8.810662,-0.62249243,4.721366,2025-02-16 16:30:36.983
8.494628,-0.80445176,6.244078,2025-02-16 16:30:36.987
8.39886,-0.5267244,7.1251445,2025-02-16 16:30:36.990
7.489063,-0.5650316,4.7884035,2025-02-16 16:30:36.996
7.2113357,-0.61291564,3.8881836,2025-02-16 16:30:37.001
8.169016,-0.46926352,5.5641246,2025-02-16 16:30:37.003
8.255207,-0.90979666,4.7788267,2025-02-16 16:30:37.007
8.312668,-1.4460979,2.5378537,2025-02-16 16:30:37.012
9.289502,-1.4939818,4.060566,2025-02-16 16:30:37.015
10.304645,-1.091756,4.3766007,2025-02-16 16:30:37.019
10.055647,-1.0151415,2.4229321,2025-02-16 16:30:37.024
10.898406,-0.40222588,4.501099,2025-02-16 16:30:37.027
10.275913,-0.12449849,3.9935284,2025-02-16 16:30:37.032
9.279925,0.2681506,2.882619,2025-02-16 16:30:37.035
9.509769,0.641646,5.9663506,2025-02-16 16:30:37.039
8.303091,0.48841715,5.3725886,2025-02-16 16:30:37.043
7.9870567,0.5746084,5.3725886,2025-02-16 16:30:37.049
8.293514,0.9959879,6.3111157,2025-02-16 16:30:37.050
7.843405,1.3694834,3.8498764,2025-02-16 16:30:37.055
8.255207,1.7717092,3.5434184,2025-02-16 16:30:37.059
9.059659,1.8962077,4.5202527,2025-02-16 16:30:37.063
8.772355,1.2449849,2.566584,2025-02-16 16:30:37.068
9.260772,0.8810662,3.4955344,2025-02-16 16:30:37.073
9.423578,0.47884035,3.9264908,2025-02-16 16:30:37.075
8.6574335,0.19153613,2.2601264,2025-02-16 16:30:37.081
8.762778,0.25857377,3.715801,2025-02-16 16:30:37.083
9.452309,0.35434186,6.3589997,2025-02-16 16:30:37.086
8.532935,-0.22026655,3.8881836,2025-02-16 16:30:37.090
9.174581,-0.047884032,4.855441,2025-02-16 16:30:37.094
10.237606,0.2777274,7.086837,2025-02-16 16:30:37.099
9.251195,-0.095768064,3.572149,2025-02-16 16:30:37.103
8.992621,-0.50757074,2.7006595,2025-02-16 16:30:37.106
9.442732,-0.60333884,4.644751,2025-02-16 16:30:37.113
8.1881695,-0.545878,3.016694,2025-02-16 16:30:37.115
8.389283,-0.21068975,4.759673,2025-02-16 16:30:37.119
8.0924015,0.11492168,5.90889,2025-02-16 16:30:37.123
7.632715,0.21068975,6.196194,2025-02-16 16:30:37.128
7.824251,0.39264908,7.489063,2025-02-16 16:30:37.131
7.6614456,0.12449849,7.067683,2025-02-16 16:30:37.135
7.881712,0.24899697,5.90889,2025-02-16 16:30:37.138
9.050082,0.80445176,6.8186865,2025-02-16 16:30:37.143
9.576807,1.091756,5.1810527,2025-02-16 16:30:37.146
9.940725,1.1013328,3.0933087,2025-02-16 16:30:37.151
10.151415,0.7757214,2.5474305,2025-02-16 16:30:37.155
10.247183,0.7086837,2.719813,2025-02-16 16:30:37.159
9.519346,0.6799533,3.0071173,2025-02-16 16:30:37.163
8.504205,0.89064306,2.920926,2025-02-16 16:30:37.168
8.197746,1.4652514,5.497087,2025-02-16 16:30:37.171
7.785944,1.8291701,7.2783732,2025-02-16 16:30:37.177
6.9240313,1.5035586,6.6846113,2025-02-16 16:30:37.180
6.7324953,1.2545617,6.397307,2025-02-16 16:30:37.182
7.536947,1.733402,7.728483,2025-02-16 16:30:37.187
7.6614456,2.0590134,5.631162,2025-02-16 16:30:37.191
8.37013,1.982399,5.161899,2025-02-16 16:30:37.194
9.050082,1.4748282,5.0182467,2025-02-16 16:30:37.200
9.002198,0.5746084,3.3901896,2025-02-16 16:30:37.203
9.002198,-0.20111294,2.384625,2025-02-16 16:30:37.207
9.787497,-0.23942018,4.4819455,2025-02-16 16:30:37.211
9.749189,0.05746084,4.2904096,2025-02-16 16:30:37.215
9.528923,0.45968673,3.217807,2025-02-16 16:30:37.219
9.059659,0.7469909,3.916914,2025-02-16 16:30:37.224
8.37013,1.2737153,3.763685,2025-02-16 16:30:37.227
7.9008656,1.685518,6.3206925,2025-02-16 16:30:37.231
6.483498,2.0015526,6.694188,2025-02-16 16:30:37.235
6.38773,2.2409728,8.513782,2025-02-16 16:30:37.238
5.7748146,2.0973208,7.5561004,2025-02-16 16:30:37.242
5.544971,1.8483237,6.3589997,2025-02-16 16:30:37.247
7.201759,1.9919758,9.423578,2025-02-16 16:30:37.252
7.872135,1.9728222,7.3645644,2025-02-16 16:30:37.255
8.791509,1.9632454,4.3478703,2025-02-16 16:30:37.259
10.218452,1.982399,4.5872903,2025-02-16 16:30:37.263
10.572795,1.9632454,2.0015526,2025-02-16 16:30:37.268
10.812215,2.183512,0.37349546,2025-02-16 16:30:37.271
11.386824,2.4133554,1.6567876,2025-02-16 16:30:37.275
10.927136,2.3463178,2.0015526,2025-02-16 16:30:37.279
10.01734,2.3175871,3.6008794,2025-02-16 16:30:37.283
8.963891,2.3942018,4.501099,2025-02-16 16:30:37.287
8.322245,2.6719291,6.3206925,2025-02-16 16:30:37.290
7.5561004,2.566584,7.1347213,2025-02-16 16:30:37.296
6.493075,1.9249382,6.2249246,2025-02-16 16:30:37.299
6.4643445,1.5227122,7.345411,2025-02-16 16:30:37.303
7.422025,0.8619126,8.532935,2025-02-16 16:30:37.307
7.3071036,-0.37349546,6.0716953,2025-02-16 16:30:37.314
8.437167,-1.2737153,6.167464,2025-02-16 16:30:37.315
9.308656,-1.7525556,4.9703627,2025-02-16 16:30:37.319
9.32781,-1.8195933,1.9919758,2025-02-16 16:30:37.323
10.1226845,-1.6089035,2.6240451,2025-02-16 16:30:37.327
9.864111,-2.6144683,2.9400797,2025-02-16 16:30:37.330
8.839393,-3.41892,2.135628,2025-02-16 16:30:37.334
8.90643,-3.0454245,4.5681367,2025-02-16 16:30:37.339
8.054094,-2.1068976,4.9320555,2025-02-16 16:30:37.343
7.4124484,-1.3311762,5.2002063,2025-02-16 16:30:37.347
7.067683,-0.9768343,6.9144545,2025-02-16 16:30:37.351
6.9623384,-1.3694834,9.040505,2025-02-16 16:30:37.355
6.6846113,-2.078167,8.197746,2025-02-16 16:30:37.359
7.326257,-2.4516625,8.6574335,2025-02-16 16:30:37.363
7.5465236,-2.3080103,7.489063,2025-02-16 16:30:37.367
8.552089,-0.9864111,7.019799,2025-02-16 16:30:37.371
9.404425,0.11492168,6.445191,2025-02-16 16:30:37.375
9.950302,0.019153614,5.171476,2025-02-16 16:30:37.381
10.381259,-0.93852705,5.0278234,2025-02-16 16:30:37.385
10.0748005,-1.4269443,3.1986535,2025-02-16 16:30:37.386
10.055647,-0.90979666,2.930503,2025-02-16 16:30:37.391
10.247183,0.35434186,3.9935284,2025-02-16 16:30:37.395
9.959879,1.283292,3.4763808,2025-02-16 16:30:37.400
9.069236,1.3790601,3.7828386,2025-02-16 16:30:37.403
9.11712,0.9864111,5.5641246,2025-02-16 16:30:37.407
8.571242,0.2777274,4.8841715,2025-02-16 16:30:37.412
8.63828,0.038307227,4.7884035,2025-02-16 16:30:37.415
9.548077,0.08619126,6.6654577,2025-02-16 16:30:37.419
9.787497,-0.16280572,4.7884035,2025-02-16 16:30:37.423
10.630256,-0.8523358,4.050989,2025-02-16 16:30:37.426
11.57836,-1.6280571,4.7309427,2025-02-16 16:30:37.431
11.310209,-2.585738,2.0015526,2025-02-16 16:30:37.434
11.166556,-3.0358477,1.283292,2025-02-16 16:30:37.439
11.674128,-2.834735,2.7964275,2025-02-16 16:30:37.444
11.281479,-2.6431987,2.834735,2025-02-16 16:30:37.447
10.352529,-3.0071173,3.6774938,2025-02-16 16:30:37.451
9.509769,-3.2944214,4.3287168,2025-02-16 16:30:37.455
9.021352,-3.1316159,5.046977,2025-02-16 16:30:37.459
9.030929,-2.777274,6.6079965,2025-02-16 16:30:37.463
8.63828,-2.9592333,5.6215854,2025-02-16 16:30:37.468
8.111555,-3.8498764,4.5202527,2025-02-16 16:30:37.471
9.040505,-4.510676,6.397307,2025-02-16 16:30:37.474
8.829816,-5.085284,4.4340615,2025-02-16 16:30:37.478
8.858546,-5.439626,3.3423057,2025-02-16 16:30:37.482
10.342952,-5.104438,6.5122285,2025-02-16 16:30:37.487
9.528923,-5.257667,3.371036,2025-02-16 16:30:37.491
9.126697,-5.410896,2.27928,2025-02-16 16:30:37.496
10.400413,-5.1140146,6.531382,2025-02-16 16:30:37.499
8.791509,-5.2289367,3.1316159,2025-02-16 16:30:37.503
8.7053175,-4.7979803,4.060566,2025-02-16 16:30:37.507
9.739613,-4.232949,8.475474,2025-02-16 16:30:37.512
7.967903,-4.405331,5.3342814,2025-02-16 16:30:37.515
7.517793,-4.4244847,5.6215854,2025-02-16 16:30:37.518
8.274361,-3.514688,8.781932,2025-02-16 16:30:37.523
6.751649,-3.3423057,5.209783,2025-02-16 16:30:37.527
7.326257,-3.2273839,7.0006456,2025-02-16 16:30:37.530
7.7572136,-3.514688,8.6095495,2025-02-16 16:30:37.535
6.742072,-3.8786068,4.951209,2025-02-16 16:30:37.538
7.651869,-3.3518825,5.5162406,2025-02-16 16:30:37.543
8.360553,-2.3942018,5.1523223,2025-02-16 16:30:37.547
8.647857,-2.087744,3.5434184,2025-02-16 16:30:37.553
9.557653,-2.1930888,4.960786,2025-02-16 16:30:37.555
9.279925,-2.1260512,3.122039,2025-02-16 16:30:37.559
8.762778,-1.685518,2.1930888,2025-02-16 16:30:37.563
8.829816,-0.9768343,3.8786068,2025-02-16 16:30:37.569
7.7093296,-1.532289,6.157887,2025-02-16 16:30:37.570
6.9719152,-1.6759412,5.9280434,2025-02-16 16:30:37.575
7.517793,-1.0821792,7.536947,2025-02-16 16:30:37.579
7.9870567,-0.6703765,6.799533,2025-02-16 16:30:37.583
7.920019,-1.091756,4.865018,2025-02-16 16:30:37.587
8.925584,-1.4939818,5.046977,2025-02-16 16:30:37.591
9.174581,-1.3503298,3.4955344,2025-02-16 16:30:37.595
9.260772,-0.49799395,3.466804,2025-02-16 16:30:37.599
9.222465,0.10534488,4.596867,2025-02-16 16:30:37.603
8.379706,-0.25857377,3.9360676,2025-02-16 16:30:37.607
7.747637,-1.6089035,5.6120086,2025-02-16 16:30:37.611
7.345411,-2.719813,6.943185,2025-02-16 16:30:37.615
6.244078,-2.6910827,5.592855,2025-02-16 16:30:37.618
6.531382,-1.1683705,6.244078,2025-02-16 16:30:37.624
7.2304893,0.34476504,7.1251445,2025-02-16 16:30:37.626
7.240066,0.5363012,6.483498,2025-02-16 16:30:37.631
7.680599,0.33518824,6.5505357,2025-02-16 16:30:37.635
8.149862,0.10534488,6.7708025,2025-02-16 16:30:37.640
7.651869,0.6991069,4.146757,2025-02-16 16:30:37.643
8.39886,1.685518,5.8322754,2025-02-16 16:30:37.647
8.274361,2.0015526,4.8458643,2025-02-16 16:30:37.651
7.5944076,1.6376339,3.4380736,2025-02-16 16:30:37.655
8.350976,1.5514427,5.2959743,2025-02-16 16:30:37.659
7.6231384,1.484405,4.1180267,2025-02-16 16:30:37.663
7.4986396,1.8291701,4.6255975,2025-02-16 16:30:37.666
7.9870567,2.3080103,6.83784,2025-02-16 16:30:37.671
7.28795,2.719813,5.1140146,2025-02-16 16:30:37.675
7.52737,3.3423057,5.267244,2025-02-16 16:30:37.679
7.776367,3.217807,6.703765,2025-02-16 16:30:37.686
7.565677,3.074155,6.943185,2025-02-16 16:30:37.687
7.2783732,3.323152,7.5465236,2025-02-16 16:30:37.691
7.2209125,4.10845,6.991069,2025-02-16 16:30:37.696
7.6614456,4.5394063,7.335834,2025-02-16 16:30:37.699
7.843405,4.501099,6.081272,2025-02-16 16:30:37.703
7.843405,4.711789,3.1124623,2025-02-16 16:30:37.707
8.580819,4.9799395,3.6104562,2025-02-16 16:30:37.711
7.97748,5.094861,2.566584,2025-02-16 16:30:37.715
7.73806,5.104438,3.5242648,2025-02-16 16:30:37.718
7.8050976,4.865018,6.0716953,2025-02-16 16:30:37.722
7.28795,4.280833,5.305551,2025-02-16 16:30:37.727
7.4603324,3.6583402,5.171476,2025-02-16 16:30:37.731
8.350976,3.572149,6.435614,2025-02-16 16:30:37.735
8.465898,3.41892,4.76925,2025-02-16 16:30:37.738
9.289502,3.2561142,5.9280434,2025-02-16 16:30:37.743
9.069236,2.5187001,4.8362875,2025-02-16 16:30:37.747
8.954314,1.9057846,4.31914,2025-02-16 16:30:37.751
9.222465,1.4173675,5.1906295,2025-02-16 16:30:37.754
9.3182335,1.043872,6.1387334,2025-02-16 16:30:37.759
8.389283,0.545878,5.8226986,2025-02-16 16:30:37.763
7.7189064,0.37349546,5.813122,2025-02-16 16:30:37.767
7.7093296,0.19153613,7.824251,2025-02-16 16:30:37.770
7.1730285,-0.7374141,6.751649,2025-02-16 16:30:37.777
7.28795,-1.0630256,5.9663506,2025-02-16 16:30:37.779
8.437167,0.59376204,5.7843914,2025-02-16 16:30:37.783
9.059659,2.1643584,3.0262709,2025-02-16 16:30:37.787
9.433155,2.882619,3.265691,2025-02-16 16:30:37.791
9.682152,2.6144683,4.8745947,2025-02-16 16:30:37.794
8.887277,1.7525556,4.10845,2025-02-16 16:30:37.800
8.66701,1.2258313,4.807557,2025-02-16 16:30:37.803
8.810662,1.2545617,6.0238113,2025-02-16 16:30:37.807
8.552089,1.9632454,5.947197,2025-02-16 16:30:37.811
8.896853,2.5187001,6.6175733,2025-02-16 16:30:37.815
8.7053175,1.982399,6.129156,2025-02-16 16:30:37.818
8.379706,1.1779473,5.133168,2025-02-16 16:30:37.823
8.446744,1.0821792,4.7405195,2025-02-16 16:30:37.827
8.868123,2.087744,5.1140146,2025-02-16 16:30:37.832
9.155427,3.5434184,5.142745,2025-02-16 16:30:37.835
8.686164,3.2752678,3.8881836,2025-02-16 16:30:37.839
8.331821,2.3463178,3.8594532,2025-02-16 16:30:37.843
8.465898,1.8100165,4.5394063,2025-02-16 16:30:37.847
8.523358,1.8674773,4.185065,2025-02-16 16:30:37.854
8.37013,2.1739352,2.9113493,2025-02-16 16:30:37.854
9.069236,2.6048915,5.00867,2025-02-16 16:30:37.858
8.571242,2.4037786,4.0414124,2025-02-16 16:30:37.862
8.37013,1.6950948,4.280833,2025-02-16 16:30:37.866
8.868123,1.2449849,6.3206925,2025-02-16 16:30:37.871
8.322245,1.043872,5.257667,2025-02-16 16:30:37.875
8.283937,1.6950948,4.7022123,2025-02-16 16:30:37.879
8.925584,2.6910827,6.742072,2025-02-16 16:30:37.883
8.293514,2.5474305,5.7269306,2025-02-16 16:30:37.887
8.331821,2.078167,6.646304,2025-02-16 16:30:37.891
8.00621,1.8004397,5.085284,2025-02-16 16:30:37.895
7.9487495,2.078167,4.405331,2025-02-16 16:30:37.901
8.6574335,2.777274,5.45878,2025-02-16 16:30:37.903
8.37013,3.074155,5.0278234,2025-02-16 16:30:37.906
8.255207,2.8060043,4.960786,2025-02-16 16:30:37.911
7.97748,2.1164744,4.8267107,2025-02-16 16:30:37.914
8.236053,1.9057846,5.7269306,2025-02-16 16:30:37.920
8.42759,2.2601264,5.085284,2025-02-16 16:30:37.923
8.791509,3.1986535,4.4436383,2025-02-16 16:30:37.928
8.925584,3.6008794,2.96881,2025-02-16 16:30:37.931
8.542512,3.083732,2.4899697,2025-02-16 16:30:37.935
8.39886,2.4516625,4.261679,2025-02-16 16:30:37.939
7.9104424,1.934515,4.7979803,2025-02-16 16:30:37.945
7.5944076,2.135628,5.046977,2025-02-16 16:30:37.947
8.322245,3.2465374,7.067683,2025-02-16 16:30:37.951
8.303091,4.4723687,5.544971,2025-02-16 16:30:37.954
8.647857,4.6160207,5.267244,2025-02-16 16:30:37.958
8.801085,3.916914,5.2768207,2025-02-16 16:30:37.963
8.571242,2.8538885,4.3957543,2025-02-16 16:30:37.967
8.523358,2.4420857,3.7732618,2025-02-16 16:30:37.970
8.90643,2.777274,3.7732618,2025-02-16 16:30:37.976
9.14585,2.873042,4.31914,2025-02-16 16:30:37.979
9.136273,2.432509,4.501099,2025-02-16 16:30:37.984
8.734048,1.4460979,4.3957543,2025-02-16 16:30:37.987
8.408437,0.6895301,4.156334,2025-02-16 16:30:37.992
8.2169,0.60333884,4.31914,2025-02-16 16:30:37.995
8.446744,1.3599066,4.4340615,2025-02-16 16:30:38.000
8.7532015,2.7868507,4.4819455,2025-02-16 16:30:38.002
8.7532015,3.1890767,4.4436383,2025-02-16 16:30:38.006
9.107543,3.1890767,5.0374002,2025-02-16 16:30:38.011
8.935161,2.8538885,4.7500963,2025-02-16 16:30:38.015
8.360553,2.4420857,3.9935284,2025-02-16 16:30:38.019
8.743625,2.5761611,5.6886234,2025-02-16 16:30:38.023
8.350976,2.6623523,5.4204726,2025-02-16 16:30:38.027
8.264784,2.4133554,5.995081,2025-02-16 16:30:38.031
8.571242,1.9153614,6.9527617,2025-02-16 16:30:38.036
8.130709,1.0726024,5.171476,2025-02-16 16:30:38.039
8.418014,0.8619126,4.7309427,2025-02-16 16:30:38.043
9.605537,1.6567876,6.0525417,2025-02-16 16:30:38.048
9.730036,2.873042,4.367024,2025-02-16 16:30:38.051
9.548077,3.169923,3.6870706,2025-02-16 16:30:38.067
9.356541,2.7581203,3.715801,2025-02-16 16:30:38.068
8.743625,2.030283,3.620033,2025-02-16 16:30:38.069
8.073248,1.5035586,3.074155,2025-02-16 16:30:38.069
8.293514,1.7142484,4.663905,2025-02-16 16:30:38.073
8.274361,2.6527755,4.3766007,2025-02-16 16:30:38.075
8.552089,3.1794999,4.663905,2025-02-16 16:30:38.079
9.078813,2.9400797,5.3725886,2025-02-16 16:30:38.083
8.829816,1.9919758,4.156334,2025-02-16 16:30:38.087
9.155427,1.4269443,3.9264908,2025-02-16 16:30:38.091
9.576807,1.7717092,3.572149,2025-02-16 16:30:38.095
9.844957,2.9592333,2.6144683,2025-02-16 16:30:38.098
9.825804,3.4859576,3.3423057,2025-02-16 16:30:38.102
9.11712,3.1028855,3.4859576,2025-02-16 16:30:38.106
7.929596,2.078167,3.5242648,2025-02-16 16:30:38.111
7.326257,1.5035586,5.00867,2025-02-16 16:30:38.115
7.374141,1.7621324,6.38773,2025-02-16 16:30:38.119
7.833828,3.2273839,6.2823853,2025-02-16 16:30:38.123
8.389283,4.175488,5.4204726,2025-02-16 16:30:38.128
9.203311,4.663905,5.48751,2025-02-16 16:30:38.131
9.749189,4.31914,5.133168,2025-02-16 16:30:38.136
9.662998,3.3039982,4.0414124,2025-02-16 16:30:38.139
9.691729,2.4995465,4.223372,2025-02-16 16:30:38.143
9.289502,2.1164744,4.1659107,2025-02-16 16:30:38.147
8.647857,2.2122424,3.5051112,2025-02-16 16:30:38.151
8.379706,2.2218192,4.2425256,2025-02-16 16:30:38.154
7.967903,2.3463178,4.6255975,2025-02-16 16:30:38.159
7.6135616,2.6240451,4.548983,2025-02-16 16:30:38.163
7.651869,3.2561142,4.4819455,2025-02-16 16:30:38.167
8.743625,4.6255975,6.6750345,2025-02-16 16:30:38.171
8.762778,4.9224787,5.2480903,2025-02-16 16:30:38.175
8.954314,4.3766007,4.8458643,2025-02-16 16:30:38.179
9.80665,3.572149,6.1387334,2025-02-16 16:30:38.185
9.634268,2.4708161,4.2042184,2025-02-16 16:30:38.187
9.624691,1.6759412,2.777274,2025-02-16 16:30:38.191
10.0269165,1.2354081,3.466804,2025-02-16 16:30:38.195
9.279925,0.5746084,1.5035586,2025-02-16 16:30:38.200
9.500193,0.22026655,2.9496565,2025-02-16 16:30:38.202
9.682152,0.47884035,4.5298295,2025-02-16 16:30:38.207
8.791509,0.6799533,3.0358477,2025-02-16 16:30:38.211
8.973468,1.3790601,4.453215,2025-02-16 16:30:38.215
9.126697,2.4420857,4.999093,2025-02-16 16:30:38.218
8.42759,2.719813,2.9400797,2025-02-16 16:30:38.223
9.346964,3.1603463,5.305551,2025-02-16 16:30:38.227
9.461885,3.2273839,5.0182467,2025-02-16 16:30:38.232
8.6574335,2.8921957,2.528277,2025-02-16 16:30:38.235
9.308656,2.7868507,3.6008794,2025-02-16 16:30:38.239
8.954314,2.2505496,1.8962077,2025-02-16 16:30:38.243
9.002198,2.0015526,1.9536686,2025-02-16 16:30:38.247
10.208876,2.3750482,4.960786,2025-02-16 16:30:38.250
9.653421,2.2026656,2.8060043,2025-02-16 16:30:38.256
8.925584,1.934515,1.5993267,2025-02-16 16:30:38.259
10.084377,2.078167,6.1004257,2025-02-16 16:30:38.263
8.6095495,1.5227122,2.9975405,2025-02-16 16:30:38.267
9.557653,1.7812861,5.9184666,2025-02-16 16:30:38.272
10.1226845,2.2888567,6.0046577,2025-02-16 16:30:38.276
9.126697,2.6240451,2.1547816,2025-02-16 16:30:38.279
9.931149,3.083732,3.3423057,2025-02-16 16:30:38.284
10.28549,2.8921957,4.5681367,2025-02-16 16:30:38.287
9.040505,1.5897499,2.1643584,2025-02-16 16:30:38.291
9.720459,1.0726024,4.9703627,2025-02-16 16:30:38.295
8.963891,0.82360536,3.371036,2025-02-16 16:30:38.298
8.772355,1.3024458,3.9360676,2025-02-16 16:30:38.303
